# train_loss,val_loss
3.130735158920288086e-01,3.195358514785766602e-01
3.124806284904479980e-01,3.189449012279510498e-01
3.118909597396850586e-01,3.183570206165313721e-01
3.113045096397399902e-01,3.177724778652191162e-01
3.107212483882904053e-01,3.171910941600799561e-01
3.101412057876586914e-01,3.166128695011138916e-01
3.095644116401672363e-01,3.160379230976104736e-01
3.089907765388488770e-01,3.154662549495697021e-01
3.084204494953155518e-01,3.148976564407348633e-01
3.078532516956329346e-01,3.143323659896850586e-01
3.072893023490905762e-01,3.137702047824859619e-01
3.067284524440765381e-01,3.132112622261047363e-01
3.061708807945251465e-01,3.126555383205413818e-01
3.056164979934692383e-01,3.121029734611511230e-01
3.050653040409088135e-01,3.115536272525787354e-01
3.045172691345214844e-01,3.110075294971466064e-01
3.039724230766296387e-01,3.104644715785980225e-01
3.034307658672332764e-01,3.099246323108673096e-01
3.028922677040100098e-01,3.093880414962768555e-01
3.023569583892822266e-01,3.088546097278594971e-01
3.018248379230499268e-01,3.083242774009704590e-01
3.012957870960235596e-01,3.077969849109649658e-01
3.007698953151702881e-01,3.072730004787445068e-01
3.002471625804901123e-01,3.067520260810852051e-01
2.997275590896606445e-01,3.062342703342437744e-01
2.992110550403594971e-01,3.057195544242858887e-01
2.986977696418762207e-01,3.052080869674682617e-01
2.981875836849212646e-01,3.046997785568237305e-01
2.976805269718170166e-01,3.041944801807403564e-01
2.971765697002410889e-01,3.036922514438629150e-01
2.966756820678710938e-01,3.031931817531585693e-01
2.961779236793518066e-01,3.026972413063049316e-01
2.956832349300384521e-01,3.022044003009796143e-01
2.951916456222534180e-01,3.017145693302154541e-01
2.947031259536743164e-01,3.012278378009796143e-01
2.942176461219787598e-01,3.007441461086273193e-01
2.937352359294891357e-01,3.002634644508361816e-01
2.932558953762054443e-01,2.997858822345733643e-01
2.927795648574829102e-01,2.993113100528717041e-01
2.923063039779663086e-01,2.988397479057312012e-01
2.918360531330108643e-01,2.983713150024414062e-01
2.913688421249389648e-01,2.979057729244232178e-01
2.909045815467834473e-01,2.974433004856109619e-01
2.904433310031890869e-01,2.969838082790374756e-01
2.899851202964782715e-01,2.965273261070251465e-01
2.895298600196838379e-01,2.960738241672515869e-01
2.890776097774505615e-01,2.956232428550720215e-01
2.886283099651336670e-01,2.951756417751312256e-01
2.881819009780883789e-01,2.947310209274291992e-01
2.877385020256042480e-01,2.942892611026763916e-01
2.872980535030364990e-01,2.938505709171295166e-01
2.868604958057403564e-01,2.934147119522094727e-01
2.864258289337158203e-01,2.929817736148834229e-01
2.859941720962524414e-01,2.925516963005065918e-01
2.855653762817382812e-01,2.921245694160461426e-01
2.851394414901733398e-01,2.917003333568572998e-01
2.847163975238800049e-01,2.912789583206176758e-01
2.842962145805358887e-01,2.908604443073272705e-01
2.838789224624633789e-01,2.904448211193084717e-01
2.834644317626953125e-01,2.900319993495941162e-01
2.830528020858764648e-01,2.896219789981842041e-01
2.826440036296844482e-01,2.892148792743682861e-01
2.822380661964416504e-01,2.888105213642120361e-01
2.818349003791809082e-01,2.884089350700378418e-01
2.814345061779022217e-01,2.880102097988128662e-01
2.810369133949279785e-01,2.876142561435699463e-01
2.806421220302581787e-01,2.872211039066314697e-01
2.802501022815704346e-01,2.868305742740631104e-01
2.798607945442199707e-01,2.864429056644439697e-01
2.794742882251739502e-01,2.860579192638397217e-01
2.790904343128204346e-01,2.856757342815399170e-01
2.787094116210937500e-01,2.852962315082550049e-01
2.783310413360595703e-01,2.849194407463073730e-01
2.779553234577178955e-01,2.845453321933746338e-01
2.775823473930358887e-01,2.841738760471343994e-01
2.772120535373687744e-01,2.838051617145538330e-01
2.768444120883941650e-01,2.834390401840209961e-01
2.764794230461120605e-01,2.830756008625030518e-01
2.761171162128448486e-01,2.827148139476776123e-01
2.757574319839477539e-01,2.823565900325775146e-01
2.754003107547760010e-01,2.820010483264923096e-01
2.750458419322967529e-01,2.816480398178100586e-01
2.746939659118652344e-01,2.812977135181427002e-01
2.743446528911590576e-01,2.809498906135559082e-01
2.739979326725006104e-01,2.806046605110168457e-01
2.736538052558898926e-01,2.802620232105255127e-01
2.733122110366821289e-01,2.799218595027923584e-01
2.729731202125549316e-01,2.795843183994293213e-01
2.726366221904754639e-01,2.792492210865020752e-01
2.723026275634765625e-01,2.789166569709777832e-01
2.719711065292358398e-01,2.785865366458892822e-01
2.716420888900756836e-01,2.782590091228485107e-01
2.713155746459960938e-01,2.779338955879211426e-01
2.709914743900299072e-01,2.776112854480743408e-01
2.706698477268218994e-01,2.772910892963409424e-01
2.703506946563720703e-01,2.769733667373657227e-01
2.700340151786804199e-01,2.766580581665039062e-01
2.697196900844573975e-01,2.763451039791107178e-01
2.694077491760253906e-01,2.760346233844757080e-01
2.690982520580291748e-01,2.757264971733093262e-01
2.687911391258239746e-01,2.754207551479339600e-01
2.684864699840545654e-01,2.751174271106719971e-01
2.681840658187866211e-01,2.748164236545562744e-01
2.678840160369873047e-01,2.745177149772644043e-01
2.675863504409790039e-01,2.742213904857635498e-01
2.672909498214721680e-01,2.739273905754089355e-01
2.669979035854339600e-01,2.736356556415557861e-01
2.667071521282196045e-01,2.733462154865264893e-01
2.664186954498291016e-01,2.730590701103210449e-01
2.661325037479400635e-01,2.727741897106170654e-01
2.658486068248748779e-01,2.724916040897369385e-01
2.655668854713439941e-01,2.722112238407135010e-01
2.652874886989593506e-01,2.719331085681915283e-01
2.650102674961090088e-01,2.716571688652038574e-01
2.647353112697601318e-01,2.713834643363952637e-01
2.644625008106231689e-01,2.711119949817657471e-01
2.641919255256652832e-01,2.708426415920257568e-01
2.639235556125640869e-01,2.705754935741424561e-01
2.636573016643524170e-01,2.703104913234710693e-01
2.633931636810302734e-01,2.700476646423339844e-01
2.631312608718872070e-01,2.697869837284088135e-01
2.628714740276336670e-01,2.695284187793731689e-01
2.626137733459472656e-01,2.692719697952270508e-01
2.623581886291503906e-01,2.690176069736480713e-01
2.621047198772430420e-01,2.687653303146362305e-01
2.618533074855804443e-01,2.685151398181915283e-01
2.616040110588073730e-01,2.682669758796691895e-01
2.613567113876342773e-01,2.680208981037139893e-01
2.611115276813507080e-01,2.677768766880035400e-01
2.608683407306671143e-01,2.675348818302154541e-01
2.606271505355834961e-01,2.672948837280273438e-01
2.603880167007446289e-01,2.670568823814392090e-01
2.601508796215057373e-01,2.668209373950958252e-01
2.599157392978668213e-01,2.665868997573852539e-01
2.596825659275054932e-01,2.663548588752746582e-01
2.594512999057769775e-01,2.661247551441192627e-01
2.592220604419708252e-01,2.658966183662414551e-01
2.589947283267974854e-01,2.656704485416412354e-01
2.587693333625793457e-01,2.654461264610290527e-01
2.585458457469940186e-01,2.652237713336944580e-01
2.583242654800415039e-01,2.650032937526702881e-01
2.581045925617218018e-01,2.647847235202789307e-01
2.578867971897125244e-01,2.645680308341979980e-01
2.576708793640136719e-01,2.643531858921051025e-01
2.574568688869476318e-01,2.641401886940002441e-01
2.572446167469024658e-01,2.639290392398834229e-01
2.570342123508453369e-01,2.637197077274322510e-01
2.568256556987762451e-01,2.635121941566467285e-01
2.566189467906951904e-01,2.633064985275268555e-01
2.564139664173126221e-01,2.631025910377502441e-01
2.562108039855957031e-01,2.629004716873168945e-01
2.560093998908996582e-01,2.627001106739044189e-01
2.558098137378692627e-01,2.625015079975128174e-01
2.556119561195373535e-01,2.623046934604644775e-01
2.554158568382263184e-01,2.621095776557922363e-01
2.552214562892913818e-01,2.619161903858184814e-01
2.550287842750549316e-01,2.617245018482208252e-01
2.548378109931945801e-01,2.615345716476440430e-01
2.546486556529998779e-01,2.613462805747985840e-01
2.544610202312469482e-01,2.611596882343292236e-01
2.542751431465148926e-01,2.609747648239135742e-01
2.540909349918365479e-01,2.607914805412292480e-01
2.539083361625671387e-01,2.606098949909210205e-01
2.537274062633514404e-01,2.604298889636993408e-01
2.535481154918670654e-01,2.602515816688537598e-01
2.533704340457916260e-01,2.600747942924499512e-01
2.531943917274475098e-01,2.598996758460998535e-01
2.530199289321899414e-01,2.597261369228363037e-01
2.528470456600189209e-01,2.595541477203369141e-01
2.526757121086120605e-01,2.593837678432464600e-01
2.525059878826141357e-01,2.592149376869201660e-01
2.523378133773803711e-01,2.590476572513580322e-01
2.521711587905883789e-01,2.588818967342376709e-01
2.520060837268829346e-01,2.587176859378814697e-01
2.518424689769744873e-01,2.585549950599670410e-01
2.516804337501525879e-01,2.583937942981719971e-01
2.515198588371276855e-01,2.582341134548187256e-01
2.513607740402221680e-01,2.580758929252624512e-01
2.512031793594360352e-01,2.579191327095031738e-01
2.510470449924468994e-01,2.577638626098632812e-01
2.508924007415771484e-01,2.576100528240203857e-01
2.507391571998596191e-01,2.574576437473297119e-01
2.505874037742614746e-01,2.573067247867584229e-01
2.504370510578155518e-01,2.571572065353393555e-01
2.502881586551666260e-01,2.570090889930725098e-01
2.501406371593475342e-01,2.568624019622802734e-01
2.499944865703582764e-01,2.567170858383178711e-01
2.498497813940048218e-01,2.565731406211853027e-01
2.497064173221588135e-01,2.564305961132049561e-01
2.495644390583038330e-01,2.562893927097320557e-01
2.494238018989562988e-01,2.561495602130889893e-01
2.492845207452774048e-01,2.560110390186309814e-01
2.491465806961059570e-01,2.558738589286804199e-01
2.490099519491195679e-01,2.557380199432373047e-01
2.488746345043182373e-01,2.556034624576568604e-01
2.487406730651855469e-01,2.554702460765838623e-01
2.486079931259155273e-01,2.553382813930511475e-01
2.484765946865081787e-01,2.552076280117034912e-01
2.483464628458023071e-01,2.550782263278961182e-01
2.482175976037979126e-01,2.549501359462738037e-01
2.480900138616561890e-01,2.548232674598693848e-01
2.479636669158935547e-01,2.546976208686828613e-01
2.478385418653488159e-01,2.545732259750366211e-01
2.477146983146667480e-01,2.544500827789306641e-01
2.475920319557189941e-01,2.543281614780426025e-01
2.474705725908279419e-01,2.542074024677276611e-01
2.473503649234771729e-01,2.540878355503082275e-01
2.472313195466995239e-01,2.539694905281066895e-01
2.471134513616561890e-01,2.538523375988006592e-01
2.469967901706695557e-01,2.537363171577453613e-01
2.468812614679336548e-01,2.536214888095855713e-01
2.467668950557708740e-01,2.535077929496765137e-01
2.466536909341812134e-01,2.533952295780181885e-01
2.465416193008422852e-01,2.532837986946105957e-01
2.464306652545928955e-01,2.531735301017761230e-01
2.463208585977554321e-01,2.530643343925476074e-01
2.462121546268463135e-01,2.529563009738922119e-01
2.461045533418655396e-01,2.528493404388427734e-01
2.459980249404907227e-01,2.527434229850769043e-01
2.458926141262054443e-01,2.526386380195617676e-01
2.457882463932037354e-01,2.525349259376525879e-01
2.456849664449691772e-01,2.524322569370269775e-01
2.455827593803405762e-01,2.523306608200073242e-01
2.454815953969955444e-01,2.522300779819488525e-01
2.453814446926116943e-01,2.521305680274963379e-01
2.452823966741561890e-01,2.520320415496826172e-01
2.451843023300170898e-01,2.519345879554748535e-01
2.450872361660003662e-01,2.518381178379058838e-01
2.449911981821060181e-01,2.517426609992980957e-01
2.448961436748504639e-01,2.516481876373291016e-01
2.448020875453948975e-01,2.515547275543212891e-01
2.447090148925781250e-01,2.514622211456298828e-01
2.446169555187225342e-01,2.513706982135772705e-01
2.445258349180221558e-01,2.512801289558410645e-01
2.444356828927993774e-01,2.511904835700988770e-01
2.443464696407318115e-01,2.511018514633178711e-01
2.442581951618194580e-01,2.510141134262084961e-01
2.441708594560623169e-01,2.509273290634155273e-01
2.440844476222991943e-01,2.508414387702941895e-01
2.439989745616912842e-01,2.507565021514892578e-01
2.439144104719161987e-01,2.506724596023559570e-01
2.438307255506515503e-01,2.505892813205718994e-01
2.437479645013809204e-01,2.505070567131042480e-01
2.436660826206207275e-01,2.504256963729858398e-01
2.435850501060485840e-01,2.503452003002166748e-01
2.435049414634704590e-01,2.502655684947967529e-01
2.434256970882415771e-01,2.501868009567260742e-01
2.433472424745559692e-01,2.501088976860046387e-01
2.432697564363479614e-01,2.500318288803100586e-01
2.431930005550384521e-01,2.499555945396423340e-01
2.431171089410781860e-01,2.498801946640014648e-01
2.430420964956283569e-01,2.498056441545486450e-01
2.429678589105606079e-01,2.497318834066390991e-01
2.428944706916809082e-01,2.496589720249176025e-01
2.428218573331832886e-01,2.495868355035781860e-01
2.427500635385513306e-01,2.495154887437820435e-01
2.426790297031402588e-01,2.494449615478515625e-01
2.426088005304336548e-01,2.493751496076583862e-01
2.425393611192703247e-01,2.493061572313308716e-01
2.424706965684890747e-01,2.492379397153854370e-01
2.424028068780899048e-01,2.491704821586608887e-01
2.423356622457504272e-01,2.491037398576736450e-01
2.422692328691482544e-01,2.490378022193908691e-01
2.422036230564117432e-01,2.489725649356842041e-01
2.421386688947677612e-01,2.489080876111984253e-01
2.420745044946670532e-01,2.488443255424499512e-01
2.420110255479812622e-01,2.487812638282775879e-01
2.419482916593551636e-01,2.487189322710037231e-01
2.418862879276275635e-01,2.486573010683059692e-01
2.418249249458312988e-01,2.485963851213455200e-01
2.417642921209335327e-01,2.485361695289611816e-01
2.417043596506118774e-01,2.484766244888305664e-01
2.416450828313827515e-01,2.484177649021148682e-01
2.415865361690521240e-01,2.483595609664916992e-01
2.415286004543304443e-01,2.483020573854446411e-01
2.414713799953460693e-01,2.482451945543289185e-01
2.414148002862930298e-01,2.481890171766281128e-01
2.413588762283325195e-01,2.481334507465362549e-01
2.413036078214645386e-01,2.480785399675369263e-01
2.412489503622055054e-01,2.480242699384689331e-01
2.411949634552001953e-01,2.479706555604934692e-01
2.411415874958038330e-01,2.479176521301269531e-01
2.410888671875000000e-01,2.478652596473693848e-01
2.410367131233215332e-01,2.478134781122207642e-01
2.409851849079132080e-01,2.477623224258422852e-01
2.409342676401138306e-01,2.477117329835891724e-01
2.408839613199234009e-01,2.476617693901062012e-01
2.408342510461807251e-01,2.476123869419097900e-01
2.407851219177246094e-01,2.475635856389999390e-01
2.407365441322326660e-01,2.475153803825378418e-01
2.406886219978332520e-01,2.474677413702011108e-01
2.406411767005920410e-01,2.474206537008285522e-01
2.405943572521209717e-01,2.473741322755813599e-01
2.405480444431304932e-01,2.473281919956207275e-01
2.405023723840713501e-01,2.472827881574630737e-01
2.404571771621704102e-01,2.472379356622695923e-01
2.404125481843948364e-01,2.471936047077178955e-01
2.403684556484222412e-01,2.471498101949691772e-01
2.403248846530914307e-01,2.471065968275070190e-01
2.402818500995635986e-01,2.470638304948806763e-01
2.402393370866775513e-01,2.470216304063796997e-01
2.401973754167556763e-01,2.469799369573593140e-01
2.401558756828308105e-01,2.469387501478195190e-01
2.401148676872253418e-01,2.468980401754379272e-01
2.400743812322616577e-01,2.468578666448593140e-01
2.400344014167785645e-01,2.468181848526000977e-01
2.399949431419372559e-01,2.467789649963378906e-01
2.399559319019317627e-01,2.467402517795562744e-01
2.399173974990844727e-01,2.467019855976104736e-01
2.398793548345565796e-01,2.466642260551452637e-01
2.398417592048645020e-01,2.466269284486770630e-01
2.398046851158142090e-01,2.465900778770446777e-01
2.397680133581161499e-01,2.465536892414093018e-01
2.397318482398986816e-01,2.465177774429321289e-01
2.396961003541946411e-01,2.464822828769683838e-01
2.396607995033264160e-01,2.464472651481628418e-01
2.396259307861328125e-01,2.464126646518707275e-01
2.395915538072586060e-01,2.463784962892532349e-01
2.395575940608978271e-01,2.463447898626327515e-01
2.395240515470504761e-01,2.463114708662033081e-01
2.394908964633941650e-01,2.462785840034484863e-01
2.394582182168960571e-01,2.462461441755294800e-01
2.394259124994277954e-01,2.462140917778015137e-01
2.393940240144729614e-01,2.461824864149093628e-01
2.393625825643539429e-01,2.461512386798858643e-01
2.393315136432647705e-01,2.461203783750534058e-01
2.393008172512054443e-01,2.460899502038955688e-01
2.392705529928207397e-01,2.460598945617675781e-01
2.392406761646270752e-01,2.460302412509918213e-01
2.392111420631408691e-01,2.460009455680847168e-01
2.391820549964904785e-01,2.459720373153686523e-01
2.391533106565475464e-01,2.459435015916824341e-01
2.391249090433120728e-01,2.459153681993484497e-01
2.390969395637512207e-01,2.458875626325607300e-01
2.390693128108978271e-01,2.458601593971252441e-01
2.390419989824295044e-01,2.458330690860748291e-01
2.390151023864746094e-01,2.458063662052154541e-01
